iter	Passed	Remaining
3338	8229	41062
3339	8230	41054
3340	8232	41047
3341	8233	41040
3342	8235	41032
3343	8236	41024
3344	8238	41018
3345	8239	41010
3346	8241	41003
3347	8243	40998
3348	8246	40999
3349	8247	40991
3350	8249	40984
3351	8251	40980
3352	8252	40973
3353	8254	40969
3354	8256	40961
3355	8258	40955
3356	8259	40947
3357	8260	40939
3358	8262	40932
3359	8264	40927
3360	8265	40920
3361	8267	40914
3362	8269	40907
3363	8271	40904
3364	8272	40897
3365	8275	40894
3366	8276	40887
3367	8278	40879
3368	8279	40872
3369	8281	40868
3370	8284	40867
3371	8286	40860
3372	8287	40853
3373	8289	40845
3374	8290	40839
3375	8293	40836
3376	8294	40829
3377	8295	40820
3378	8297	40812
3379	8300	40814
3380	8302	40809
3381	8304	40804
3382	8306	40799
3383	8307	40792
3384	8309	40786
3385	8311	40781
3386	8313	40774
3387	8314	40768
3388	8316	40763
3389	8318	40759
3390	8320	40751
3391	8322	40747
3392	8323	40740
3393	8325	40733
3394	8327	40728
3395	8328	40721
3396	8330	40714
3397	8332	40711
3398	8337	40718
3399	8340	40721
3400	8343	40719
3401	8345	40714
3402	8346	40706
3403	8347	40699
3404	8349	40691
3405	8350	40685
3406	8353	40683
3407	8355	40678
3408	8356	40671
3409	8358	40665
3410	8360	40660
3411	8363	40661
3412	8366	40660
3413	8368	40654
3414	8370	40652
3415	8373	40652
3416	8375	40646
3417	8377	40643
3418	8379	40638
3419	8382	40635
3420	8383	40628
3421	8385	40623
3422	8388	40622
3423	8390	40620
3424	8393	40619
3425	8394	40611
3426	8396	40604
3427	8397	40598
3428	8400	40595
3429	8402	40593
3430	8404	40587
3431	8405	40579
3432	8407	40572
3433	8409	40568
3434	8410	40560
3435	8412	40553
3436	8413	40546
3437	8415	40539
3438	8417	40535
3439	8419	40529
3440	8420	40522
3441	8422	40515
3442	8424	40513
3443	8427	40511
3444	8430	40510
3445	8431	40505
3446	8435	40506
3447	8436	40500
3448	8438	40494
3449	8441	40494
3450	8443	40489
3451	8447	40495
3452	8453	40510
3453	8457	40514
3454	8459	40512
3455	8462	40511
3456	8466	40516
3457	8469	40517
3458	8471	40511
3459	8473	40508
3460	8477	40513
3461	8482	40519
3462	8484	40518
3463	8486	40511
3464	8487	40503
3465	8489	40496
3466	8491	40493
3467	8492	40486
3468	8494	40479
3469	8495	40471
3470	8497	40464
3471	8498	40456
3472	8502	40460
3473	8504	40454
3474	8506	40450
3475	8507	40444
3476	8510	40442
3477	8511	40435
3478	8513	40428
3479	8514	40420
3480	8516	40414
3481	8517	40407
3482	8519	40401
3483	8524	40411
3484	8526	40405
3485	8528	40402
3486	8533	40411
3487	8535	40404
3488	8536	40397
3489	8538	40391
3490	8541	40391
3491	8543	40387
3492	8544	40380
3493	8546	40373
3494	8547	40366
3495	8551	40371
3496	8553	40366
3497	8555	40361
3498	8557	40354
3499	8559	40350
3500	8561	40348
3501	8563	40340
3502	8564	40333
3503	8566	40326
3504	8569	40331
3505	8571	40325
3506	8573	40319
3507	8574	40312
3508	8576	40308
3509	8579	40307
3510	8582	40307
3511	8585	40304
3512	8587	40303
3513	8589	40296
3514	8591	40290
3515	8592	40285
3516	8594	40278
3517	8595	40270
3518	8597	40263
3519	8598	40255
3520	8599	40248
3521	8601	40244
3522	8603	40239
3523	8605	40234
3524	8607	40227
3525	8608	40219
3526	8610	40217
3527	8612	40210
3528	8615	40211
3529	8617	40204
3530	8619	40203
3531	8622	40201
3532	8624	40197
3533	8628	40200
3534	8629	40194
3535	8632	40192
3536	8633	40186
3537	8636	40182
3538	8638	40178
3539	8639	40172
3540	8641	40165
3541	8643	40162
3542	8645	40157
3543	8646	40150
3544	8648	40144
3545	8650	40137
3546	8651	40130
3547	8653	40126
3548	8655	40123
3549	8657	40115
3550	8658	40108
3551	8660	40103
3552	8663	40102
3553	8664	40095
3554	8666	40090
3555	8668	40087
3556	8671	40084
3557	8672	40078
3558	8675	40076
3559	8676	40068
3560	8678	40062
3561	8680	40059
3562	8684	40065
3563	8687	40062
3564	8689	40058
3565	8690	40052
3566	8692	40047
3567	8694	40040
3568	8696	40035
3569	8697	40027
3570	8699	40021
3571	8701	40017
3572	8704	40020
3573	8706	40015
3574	8709	40015
3575	8711	40010
3576	8712	40003
3577	8714	39996
3578	8715	39988
3579	8717	39982
3580	8719	39980
3581	8722	39978
3582	8723	39971
3583	8725	39964
3584	8727	39961
3585	8729	39959
3586	8731	39951
3587	8733	39947
3588	8736	39946
3589	8741	39957
3590	8743	39954
3591	8747	39959
3592	8750	39959
3593	8754	39963
3594	8758	39969
3595	8761	39969
3596	8765	39972
3597	8768	39972
3598	8771	39971
3599	8774	39972
3600	8779	39983
3601	8781	39976
3602	8783	39972
3603	8786	39970
3604	8787	39965
3605	8791	39969
3606	8795	39972
3607	8798	39975
3608	8802	39976
3609	8809	39998
3610	8814	40007
3611	8817	40007
3612	8821	40008
3613	8823	40007
3614	8829	40019
3615	8831	40016
3616	8833	40009
3617	8835	40004
3618	8837	40003
3619	8839	39996
3620	8842	39996
3621	8845	39998
3622	8847	39993
3623	8850	39992
3624	8851	39985
3625	8853	39980
3626	8856	39977
3627	8859	39979
3628	8860	39973
3629	8862	39966
3630	8864	39960
3631	8865	39953
3632	8867	39947
3633	8868	39940
3634	8870	39934
3635	8871	39927
3636	8874	39925
3637	8876	39924
3638	8878	39919
3639	8880	39914
3640	8882	39909
3641	8886	39913
3642	8888	39907
3643	8889	39901
3644	8891	39894
3645	8893	39889
3646	8894	39883
3647	8896	39877
3648	8897	39869
3649	8899	39863
3650	8902	39866
3651	8904	39860
3652	8906	39854
3653	8908	39852
3654	8911	39850
3655	8913	39845
3656	8914	39839
3657	8916	39832
3658	8917	39826
3659	8919	39818
3660	8920	39811
3661	8923	39812
3662	8924	39805
3663	8926	39797
3664	8929	39797
3665	8931	39795
3666	8933	39789
3667	8935	39786
3668	8936	39779
3669	8938	39771
3670	8939	39765
3671	8941	39759
3672	8943	39754
3673	8945	39751
3674	8947	39745
3675	8948	39738
3676	8950	39731
3677	8952	39728
3678	8954	39722
3679	8955	39715
3680	8958	39714
3681	8960	39711
3682	8962	39707
3683	8964	39701
3684	8967	39701
3685	8969	39696
3686	8970	39689
3687	8971	39682
3688	8973	39677
3689	8975	39671
3690	8976	39664
3691	8978	39657
3692	8979	39650
3693	8981	39644
3694	8983	39641
3695	8985	39635
3696	8986	39628
3697	8988	39624
3698	8991	39622
3699	8993	39618
3700	8994	39612
3701	8996	39605
3702	8998	39604
3703	9000	39599
3704	9003	39597
3705	9005	39594
3706	9007	39588
3707	9008	39581
3708	9011	39579
3709	9012	39573
3710	9014	39566
3711	9015	39560
3712	9017	39555
3713	9020	39554
3714	9022	39552
3715	9024	39546
3716	9025	39539
3717	9027	39533
3718	9029	39527
3719	9030	39522
3720	9032	39516
3721	9033	39509
3722	9035	39503
3723	9037	39501
3724	9042	39507
3725	9044	39502
3726	9046	39498
3727	9049	39500
3728	9053	39503
3729	9055	39501
3730	9058	39499
3731	9061	39500
3732	9064	39499
3733	9067	39498
3734	9071	39505
3735	9074	39504
3736	9077	39504
3737	9080	39505
3738	9084	39510
3739	9089	39515
3740	9094	39525
3741	9097	39524
3742	9100	39524
3743	9102	39523
3744	9104	39519
3745	9106	39514
3746	9109	39514
3747	9113	39519
3748	9117	39521
3749	9119	39518
3750	9122	39518
3751	9124	39513
3752	9126	39508
3753	9128	39502
3754	9131	39503
3755	9134	39503
3756	9138	39509
3757	9139	39502
3758	9141	39496
3759	9144	39497
3760	9146	39493
3761	9148	39486
3762	9149	39480
3763	9151	39476
3764	9154	39473
3765	9155	39468
3766	9157	39463
3767	9159	39455
3768	9160	39450
3769	9162	39443
3770	9163	39437
3771	9165	39430
3772	9166	39423
3773	9167	39416
3774	9169	39409
3775	9171	39408
3776	9173	39403
3777	9175	39398
3778	9177	39394
3779	9180	39394
3780	9182	39389
3781	9185	39387
3782	9186	39382
3783	9188	39375
3784	9189	39369
3785	9191	39362
3786	9192	39355
3787	9194	39349
3788	9195	39343
3789	9197	39338
3790	9199	39332
3791	9200	39326
3792	9202	39319
3793	9204	39315
3794	9205	39309
3795	9207	39305
3796	9209	39299
3797	9211	39294
3798	9212	39287
3799	9214	39280
3800	9215	39274
3801	9216	39267
3802	9219	39264
3803	9221	39260
3804	9224	39261
3805	9226	39255
3806	9227	39249
3807	9229	39244
3808	9231	39241
3809	9233	39237
3810	9235	39231
3811	9236	39223
3812	9238	39218
3813	9239	39212
3814	9241	39205
3815	9242	39200
3816	9244	39194
3817	9246	39189
3818	9247	39183
3819	9250	39182
3820	9253	39180
3821	9254	39174
3822	9256	39169
3823	9259	39168
3824	9261	39166
3825	9264	39162
3826	9265	39157
3827	9267	39150
3828	9269	39147
3829	9270	39141
3830	9272	39134
3831	9273	39127
3832	9275	39121
3833	9276	39114
3834	9278	39109
3835	9280	39103
3836	9281	39097
3837	9283	39091
3838	9284	39084
3839	9286	39078
3840	9287	39072
3841	9288	39065
3842	9290	39061
3843	9292	39054
3844	9294	39052
3845	9296	39045
3846	9297	39040
3847	9299	39035
3848	9302	39033
3849	9305	39036
3850	9308	39034
3851	9311	39033
3852	9312	39027
3853	9314	39021
3854	9316	39017
3855	9318	39013
3856	9320	39007
3857	9321	39001
3858	9324	39002
3859	9326	38998
3860	9329	38996
3861	9331	38993
3862	9332	38986
3863	9334	38980
3864	9336	38976
3865	9337	38969
3866	9339	38962
3867	9341	38959
3868	9342	38953
3869	9344	38947
3870	9347	38945
3871	9348	38939
3872	9349	38932
3873	9352	38929
3874	9353	38924
3875	9357	38925
3876	9360	38925
3877	9363	38927
3878	9366	38927
3879	9370	38929
3880	9372	38925
3881	9373	38920
3882	9375	38916
3883	9377	38911
3884	9380	38911
3885	9382	38906
3886	9386	38909
3887	9388	38907
3888	9391	38907
3889	9402	38939
3890	9405	38940
3891	9408	38938
3892	9413	38945
3893	9416	38948
3894	9420	38952
3895	9422	38948
3896	9427	38955
3897	9430	38955
3898	9432	38950
3899	9434	38946
3900	9435	38939
3901	9438	38937
3902	9440	38936
3903	9443	38934
3904	9444	38928
3905	9446	38922
3906	9447	38915
3907	9450	38915
3908	9452	38911
3909	9454	38906
3910	9456	38900
3911	9457	38894
3912	9459	38888
3913	9460	38881
3914	9462	38877
3915	9464	38873
3916	9466	38867
3917	9469	38868
3918	9471	38863
3919	9472	38858
3920	9474	38852
3921	9476	38850
3922	9479	38847
3923	9480	38841
3924	9482	38834
3925	9483	38828
3926	9485	38824
3927	9487	38818
3928	9488	38811
3929	9490	38806
3930	9492	38803
3931	9493	38796
3932	9495	38789
3933	9496	38783
3934	9498	38778
3935	9499	38772
3936	9501	38766
3937	9504	38767
3938	9506	38763
3939	9510	38764
3940	9512	38760
3941	9513	38754
3942	9515	38749
3943	9517	38744
3944	9518	38738
3945	9522	38742
3946	9524	38738
3947	9526	38734
3948	9528	38729
3949	9530	38725
3950	9533	38727
3951	9535	38721
3952	9537	38717
3953	9539	38713
3954	9540	38706
3955	9543	38705
3956	9546	38703
3957	9549	38705
3958	9554	38711
3959	9556	38709
3960	9559	38707
3961	9563	38712
3962	9565	38707
3963	9567	38702
3964	9568	38696
3965	9570	38690
3966	9572	38686
3967	9573	38680
3968	9574	38673
3969	9576	38669
3970	9579	38668
3971	9581	38662
3972	9582	38656
3973	9584	38650
3974	9585	38644
3975	9588	38642
3976	9590	38639
3977	9592	38634
3978	9593	38627
3979	9595	38622
3980	9596	38616
3981	9599	38612
3982	9600	38606
3983	9601	38600
3984	9603	38593
3985	9605	38591
3986	9607	38586
3987	9609	38581
3988	9610	38574
3989	9612	38571
3990	9614	38564
3991	9616	38562
3992	9618	38557
3993	9619	38551
3994	9621	38544
3995	9622	38538
3996	9623	38531
3997	9626	38531
3998	9628	38525
3999	9630	38520
4000	9632	38517
4001	9633	38511
4002	9635	38504
4003	9636	38498
4004	9638	38494
4005	9641	38494
4006	9642	38487
4007	9645	38484
4008	9647	38483
4009	9651	38484
4010	9652	38478
4011	9654	38474
4012	9656	38467
4013	9657	38461
4014	9659	38456
4015	9661	38453
4016	9664	38455
4017	9668	38457
4018	9670	38455
4019	9673	38451
4020	9677	38457
4021	9679	38451
4022	9680	38445
4023	9683	38445
4024	9686	38446
4025	9688	38442
4026	9690	38439
4027	9692	38433
4028	9695	38431
4029	9698	38431
4030	9699	38426
4031	9701	38419
4032	9702	38413
4033	9703	38406
4034	9705	38399
4035	9707	38396
4036	9709	38391
4037	9710	38385
4038	9712	38381
4039	9714	38376
4040	9716	38374
4041	9719	38372
4042	9721	38367
4043	9722	38361
4044	9726	38366
4045	9728	38362
4046	9730	38356
4047	9733	38355
4048	9735	38353
4049	9737	38349
4050	9739	38344
4051	9742	38344
4052	9744	38342
4053	9746	38335
4054	9747	38330
4055	9749	38324
4056	9750	38318
4057	9752	38314
4058	9755	38312
4059	9757	38307
4060	9758	38300
4061	9759	38295
4062	9761	38289
4063	9762	38282
4064	9765	38280
4065	9767	38276
4066	9769	38271
4067	9772	38272
4068	9773	38267
4069	9775	38260
4070	9777	38256
4071	9778	38250
4072	9780	38246
4073	9782	38241
4074	9784	38239
4075	9786	38235
4076	9790	38237
4077	9793	38235
4078	9795	38231
4079	9797	38227
4080	9798	38221
4081	9799	38215
4082	9801	38209
4083	9802	38202
4084	9805	38200
4085	9806	38195
4086	9808	38189
4087	9809	38183
4088	9811	38180
4089	9815	38182
4090	9819	38185
4091	9821	38181
4092	9823	38179
4093	9830	38192
4094	9835	38201
4095	9837	38198
4096	9842	38206
4097	9846	38210
4098	9849	38207
4099	9850	38202
4100	9853	38201
4101	9858	38207
4102	9863	38215
4103	9865	38211
4104	9871	38221
4105	9874	38221
4106	9879	38231
4107	9883	38232
4108	9884	38228
4109	9886	38222
4110	9888	38217
4111	9889	38210
4112	9891	38205
4113	9893	38202
4114	9894	38195
4115	9897	38196
4116	9899	38191
4117	9900	38185
4118	9902	38181
4119	9906	38182
4120	9908	38177
4121	9909	38171
4122	9912	38172
4123	9917	38180
4124	9920	38180
4125	9924	38183
4126	9926	38177
4127	9928	38174
4128	9930	38169
4129	9931	38163
4130	9933	38158
4131	9934	38152
4132	9936	38146
4133	9937	38140
4134	9939	38134
4135	9941	38130
4136	9943	38125
4137	9944	38119
4138	9945	38112
4139	9946	38105
4140	9948	38100
4141	9949	38094
4142	9951	38089
4143	9953	38083
4144	9956	38082
4145	9957	38077
4146	9959	38071
4147	9961	38068
4148	9962	38061
4149	9963	38055
4150	9965	38049
4151	9967	38044
4152	9969	38041
4153	9972	38041
4154	9974	38036
4155	9977	38037
4156	9979	38033
4157	9980	38027
4158	9983	38026
4159	9985	38021
4160	9987	38017
4161	9989	38015
4162	9993	38015
4163	9995	38013
4164	9999	38016
4165	10000	38011
4166	10003	38010
4167	10008	38017
4168	10010	38012
4169	10011	38005
4170	10013	38002
4171	10016	38000
4172	10017	37994
4173	10019	37989
4174	10021	37984
4175	10022	37977
4176	10025	37979
4177	10028	37977
4178	10029	37971
4179	10031	37967
4180	10033	37960
4181	10036	37963
4182	10039	37962
4183	10041	37957
4184	10042	37952
4185	10045	37949
4186	10047	37946
4187	10048	37940
4188	10050	37935
4189	10052	37931
4190	10054	37928
4191	10056	37923
4192	10058	37917
4193	10059	37912
4194	10061	37907
4195	10064	37908
4196	10066	37903
4197	10068	37897
4198	10069	37891
4199	10070	37885
4200	10072	37880
4201	10074	37876
4202	10076	37873
4203	10079	37871
4204	10080	37866
4205	10082	37860
4206	10084	37857
4207	10086	37852
4208	10087	37846
4209	10089	37840
4210	10091	37835
4211	10093	37832
4212	10094	37827
4213	10096	37823
4214	10098	37817
4215	10100	37812
4216	10101	37806
4217	10102	37800
4218	10104	37794
4219	10107	37796
4220	10109	37791
4221	10110	37784
4222	10113	37782
4223	10115	37781
4224	10118	37780
4225	10121	37779
4226	10122	37773
4227	10124	37767
4228	10125	37761
4229	10128	37759
4230	10129	37754
4231	10131	37748
4232	10132	37742
4233	10134	37736
4234	10137	37736
4235	10139	37732
4236	10141	37728
4237	10142	37721
4238	10143	37715
4239	10146	37713
4240	10147	37708
4241	10149	37702
4242	10150	37697
4243	10153	37694
4244	10155	37692
4245	10157	37687
4246	10159	37684
4247	10161	37680
4248	10163	37675
4249	10166	37675
4250	10169	37676
4251	10173	37678
4252	10176	37677
4253	10179	37679
4254	10181	37673
4255	10183	37670
4256	10184	37663
4257	10186	37659
4258	10187	37652
4259	10189	37649
4260	10191	37643
4261	10192	37636
4262	10195	37638
4263	10197	37634
4264	10200	37631
4265	10202	37628
4266	10205	37629
4267	10207	37625
4268	10209	37620
4269	10210	37614
4270	10213	37612
4271	10215	37611
4272	10220	37617
4273	10223	37618
4274	10225	37614
4275	10228	37611
4276	10231	37614
4277	10235	37616
4278	10240	37625
4279	10247	37637
4280	10249	37634
4281	10252	37634
4282	10256	37635
4283	10258	37635
4284	10261	37633
4285	10264	37633
4286	10267	37634
4287	10269	37630
4288	10271	37624
4289	10272	37618
4290	10275	37616
4291	10276	37610
4292	10277	37604
4293	10279	37599
4294	10281	37595
4295	10286	37600
4296	10288	37599
4297	10290	37595
4298	10293	37596
4299	10295	37591
4300	10298	37592
4301	10302	37593
4302	10305	37594
4303	10309	37597
4304	10310	37591
4305	10313	37588
4306	10315	37584
4307	10316	37579
4308	10324	37596
4309	10327	37594
4310	10329	37592
4311	10334	37598
4312	10338	37603
4313	10340	37597
4314	10342	37594
4315	10343	37588
4316	10346	37586
4317	10348	37582
4318	10350	37579
4319	10352	37576
4320	10354	37571
4321	10357	37571
4322	10359	37567
4323	10360	37561
4324	10362	37557
4325	10364	37553
4326	10366	37549
4327	10369	37548
4328	10372	37550
4329	10375	37549
4330	10378	37546
4331	10380	37544
4332	10385	37552
4333	10390	37556
4334	10391	37550
4335	10393	37545
4336	10396	37548
4337	10398	37544
4338	10403	37550
4339	10406	37549
4340	10411	37556
4341	10417	37566
4342	10423	37579
4343	10426	37576
4344	10429	37575
4345	10433	37579
4346	10438	37588
4347	10443	37593
4348	10448	37601
4349	10452	37603
4350	10455	37605
4351	10457	37600
4352	10459	37595
4353	10464	37602
4354	10467	37603
4355	10470	37604
4356	10472	37599
4357	10476	37601
4358	10477	37597
4359	10480	37596
4360	10483	37595
4361	10485	37589
4362	10488	37591
4363	10490	37585
4364	10492	37581
4365	10493	37575
4366	10495	37572
4367	10501	37582
4368	10505	37585
4369	10508	37585
4370	10511	37584
4371	10514	37585
4372	10516	37580
4373	10520	37584
4374	10523	37585
4375	10528	37589
4376	10531	37590
4377	10534	37588
4378	10536	37585
4379	10539	37585
4380	10542	37585
4381	10544	37582
4382	10546	37578
4383	10549	37578
4384	10554	37584
4385	10557	37583
4386	10558	37577
4387	10562	37581
4388	10567	37586
4389	10570	37585
4390	10574	37589
4391	10577	37589
4392	10582	37596
4393	10585	37594
4394	10589	37598
4395	10591	37594
4396	10594	37594
4397	10595	37588
4398	10598	37588
4399	10600	37582
4400	10603	37584
4401	10606	37583
4402	10608	37578
4403	10610	37576
4404	10616	37584
4405	10621	37592
4406	10624	37593
4407	10632	37608
4408	10636	37610
4409	10644	37631
4410	10648	37633
4411	10651	37634
4412	10654	37630
4413	10657	37631
4414	10660	37631
4415	10663	37631
4416	10670	37646
4417	10673	37646
4418	10676	37643
4419	10681	37651
4420	10684	37651
4421	10687	37651
4422	10690	37651
4423	10692	37646
4424	10694	37643
4425	10696	37638
4426	10698	37633
4427	10700	37629
4428	10701	37623
4429	10703	37619
4430	10705	37614
4431	10706	37608
4432	10708	37604
4433	10710	37599
4434	10711	37593
4435	10713	37587
4436	10715	37584
4437	10716	37578
4438	10718	37572
4439	10719	37566
4440	10720	37560
4441	10722	37554
4442	10723	37548
4443	10724	37542
4444	10726	37536
4445	10727	37530
4446	10729	37526
4447	10732	37523
4448	10734	37520
4449	10737	37519
4450	10739	37518
4451	10741	37512
4452	10743	37508
4453	10745	37504
4454	10746	37498
4455	10748	37493
4456	10750	37490
4457	10751	37484
4458	10753	37478
4459	10754	37473
4460	10756	37467
4461	10757	37461
4462	10759	37455
4463	10761	37451
4464	10762	37445
4465	10763	37439
4466	10765	37434
4467	10767	37431
4468	10769	37427
4469	10771	37421
4470	10774	37421
4471	10776	37418
4472	10777	37413
4473	10780	37410
4474	10781	37404
4475	10783	37399
4476	10784	37394
4477	10787	37394
4478	10789	37389
4479	10791	37384
4480	10792	37379
4481	10794	37373
4482	10796	37371
4483	10800	37371
4484	10801	37365
4485	10802	37359
4486	10804	37353
4487	10805	37347
4488	10806	37341
4489	10808	37336
4490	10810	37333
4491	10812	37328
4492	10813	37322
4493	10815	37317
4494	10816	37311
4495	10818	37305
4496	10819	37299
4497	10821	37294
4498	10822	37288
4499	10824	37285
4500	10826	37279
4501	10828	37277
4502	10831	37276
4503	10833	37271
4504	10835	37268
4505	10836	37262
4506	10838	37256
4507	10839	37250
4508	10840	37243
4509	10842	37239
4510	10843	37233
4511	10846	37231
4512	10848	37227
4513	10849	37222
4514	10852	37219
4515	10853	37213
4516	10855	37209
4517	10858	37208
4518	10860	37207
4519	10864	37207
4520	10866	37203
4521	10868	37199
4522	10869	37193
4523	10871	37189
4524	10872	37183
4525	10874	37180
4526	10876	37174
4527	10878	37169
4528	10880	37166
4529	10881	37160
4530	10882	37154
4531	10885	37151
4532	10888	37153
4533	10890	37149
4534	10892	37144
4535	10893	37138
4536	10895	37134
4537	10897	37130
4538	10898	37124
4539	10900	37119
4540	10902	37114
4541	10903	37108
4542	10905	37104
4543	10908	37103
4544	10909	37098
4545	10911	37092
4546	10912	37084
4547	10913	37078
4548	10914	37072
4549	10916	37068
4550	10919	37069
4551	10922	37067
4552	10924	37063
4553	10927	37062
4554	10929	37060
4555	10932	37059
4556	10936	37061
4557	10938	37056
4558	10939	37051
4559	10941	37047
4560	10943	37045
4561	10948	37049
4562	10951	37049
4563	10953	37046
4564	10956	37046
4565	10959	37043
4566	10961	37043
4567	10963	37038
4568	10966	37037
4569	10968	37033
4570	10970	37028
4571	10971	37024
4572	10976	37028
4573	10977	37023
4574	10980	37022
4575	10982	37017
4576	10985	37017
4577	10987	37014
4578	10989	37010
4579	10991	37006
4580	10993	37001
4581	10994	36997
4582	10997	36993
4583	10998	36989
4584	11001	36986
4585	11003	36982
4586	11004	36978
4587	11006	36973
4588	11008	36969
4589	11011	36970
4590	11014	36967
4591	11015	36962
4592	11018	36959
4593	11022	36962
4594	11024	36960
4595	11026	36955
4596	11027	36949
4597	11030	36949
4598	11033	36947
4599	11035	36943
4600	11037	36939
4601	11038	36934
4602	11040	36931
4603	11042	36925
4604	11043	36921
4605	11045	36917
4606	11047	36911
4607	11049	36907
4608	11051	36905
4609	11053	36900
4610	11056	36901
4611	11058	36897
4612	11060	36892
4613	11062	36887
4614	11064	36886
4615	11066	36881
4616	11068	36876
4617	11069	36872
4618	11071	36867
4619	11074	36868
4620	11076	36863
4621	11079	36863
4622	11081	36857
4623	11082	36852
4624	11084	36847
4625	11086	36843
4626	11087	36838
4627	11089	36834
4628	11092	36832
4629	11095	36832
4630	11097	36829
4631	11099	36825
4632	11101	36822
4633	11103	36818
4634	11105	36814
4635	11106	36809
4636	11108	36803
4637	11109	36798
4638	11115	36805
4639	11116	36800
4640	11118	36795
4641	11120	36791
4642	11123	36790
4643	11124	36785
4644	11126	36781
4645	11129	36779
4646	11133	36781
4647	11135	36780
4648	11137	36776
4649	11139	36771
4650	11141	36767
4651	11142	36762
4652	11144	36757
4653	11145	36752
4654	11147	36747
4655	11149	36742
4656	11150	36737
4657	11152	36733
4658	11154	36728
4659	11155	36723
4660	11157	36719
4661	11159	36714
4662	11160	36708
4663	11162	36703
4664	11163	36698
4665	11166	36697
4666	11168	36692
4667	11171	36691
4668	11173	36689
4669	11175	36686
4670	11178	36684
4671	11180	36680
4672	11181	36675
4673	11183	36670
4674	11185	36666
4675	11187	36663
4676	11190	36661
4677	11191	36655
4678	11194	36656
4679	11197	36654
4680	11199	36653
4681	11201	36647
4682	11203	36642
4683	11204	36636
4684	11205	36631
4685	11207	36625
4686	11210	36627
4687	11214	36629
4688	11216	36624
4689	11217	36619
4690	11220	36616
4691	11221	36611
4692	11223	36608
4693	11225	36603
4694	11228	36604
4695	11231	36602
4696	11235	36605
4697	11238	36604
4698	11240	36601
4699	11242	36598
4700	11244	36592
4701	11245	36587
4702	11249	36589
4703	11252	36591
4704	11256	36593
4705	11258	36590
4706	11261	36589
4707	11263	36586
4708	11266	36583
4709	11273	36596
4710	11275	36593
4711	11281	36602
4712	11284	36602
4713	11288	36605
4714	11290	36599
4715	11293	36600
4716	11295	36596
4717	11298	36595
4718	11300	36592
4719	11302	36588
4720	11304	36585
4721	11307	36585
4722	11311	36588
4723	11314	36587
4724	11321	36600
4725	11332	36625
4726	11351	36676
4727	11362	36703
4728	11366	36703
4729	11370	36706
4730	11381	36733
4731	11383	36728
4732	11386	36728
4733	11388	36726
4734	11390	36720
4735	11391	36716
4736	11394	36712
4737	11396	36708
4738	11398	36704
4739	11399	36699
4740	11402	36698
4741	11406	36700
4742	11409	36700
4743	11411	36696
4744	11416	36703
4745	11420	36705
4746	11422	36702
4747	11427	36707
4748	11428	36701
4749	11430	36699
4750	11433	36696
4751	11435	36694
4752	11439	36695
4753	11440	36690
4754	11442	36685
4755	11444	36681
4756	11445	36675
4757	11447	36670
4758	11448	36664
4759	11449	36658
4760	11451	36652
4761	11452	36648
4762	11455	36645
4763	11460	36653
4764	11465	36658
4765	11468	36656
4766	11474	36667
4767	11479	36672
4768	11484	36679
4769	11486	36676
4770	11488	36672
4771	11491	36669
4772	11492	36665
4773	11495	36662
4774	11497	36660
4775	11500	36658
4776	11502	36654
4777	11504	36650
4778	11505	36645
4779	11507	36640
4780	11510	36640
4781	11513	36639
4782	11515	36636
4783	11517	36631
4784	11518	36626
4785	11519	36620
4786	11521	36615
4787	11523	36610
4788	11524	36605
4789	11526	36600
4790	11527	36595
4791	11529	36589
4792	11532	36588
4793	11534	36586
4794	11536	36583
4795	11539	36582
4796	11542	36581
4797	11545	36580
4798	11547	36576
4799	11549	36573
4800	11552	36571
4801	11554	36570
4802	11556	36566
4803	11558	36562
4804	11561	36561
4805	11564	36561
4806	11566	36556
4807	11569	36555
4808	11570	36550
4809	11572	36547
4810	11578	36554
4811	11582	36558
4812	11585	36555
4813	11586	36551
4814	11588	36547
4815	11591	36545
4816	11592	36539
4817	11594	36534
4818	11595	36528
4819	11598	36528
4820	11600	36523
4821	11602	36521
4822	11604	36516
4823	11606	36512
4824	11608	36509
4825	11610	36505
4826	11612	36502
4827	11616	36503
4828	11617	36498
4829	11619	36493
4830	11621	36489
4831	11623	36485
4832	11625	36482
4833	11628	36481
4834	11629	36477
4835	11631	36472
4836	11634	36470
4837	11635	36465
4838	11636	36459
4839	11639	36456
4840	11640	36450
4841	11644	36453
4842	11648	36457
4843	11651	36454
4844	11653	36451
4845	11656	36452
4846	11660	36453
4847	11661	36448
4848	11663	36443
4849	11666	36443
4850	11668	36438
4851	11670	36435
4852	11674	36437
4853	11677	36437
4854	11678	36432
4855	11680	36427
4856	11683	36427
4857	11686	36425
4858	11689	36425
4859	11692	36425
4860	11694	36420
4861	11696	36418
4862	11700	36418
4863	11701	36413
4864	11703	36410
4865	11705	36406
4866	11707	36401
4867	11708	36396
4868	11711	36393
4869	11714	36393
4870	11715	36388
4871	11718	36386
4872	11719	36380
4873	11722	36379
4874	11724	36377
4875	11726	36372
4876	11729	36372
4877	11732	36371
4878	11737	36376
4879	11739	36372
4880	11743	36374
4881	11745	36371
4882	11750	36376
4883	11753	36375
4884	11755	36373
4885	11758	36371
4886	11762	36375
4887	11766	36376
4888	11767	36371
4889	11770	36370
4890	11775	36376
4891	11778	36374
