iter	RMSE
1626	0.3602755777
1627	0.3597033472
1628	0.3581250475
1629	0.3571197175
1630	0.3567639561
1631	0.3564103085
1632	0.3561557669
1633	0.355507582
1634	0.3544291382
1635	0.3537146952
1636	0.3520885123
1637	0.350075823
1638	0.3490879768
1639	0.34787709
1640	0.3467936357
1641	0.3460913724
1642	0.3445764306
1643	0.3429562482
1644	0.3417607913
1645	0.3410489032
1646	0.3394730497
1647	0.3383658544
1648	0.3371671902
1649	0.3365625778
1650	0.3358199024
1651	0.3354103055
1652	0.3338556313
1653	0.3328902062
1654	0.3319196999
1655	0.3304414046
1656	0.3299885335
1657	0.3279642575
1658	0.3268740791
1659	0.3267143186
1660	0.3258068951
1661	0.3238264692
1662	0.3233867282
1663	0.3218874593
1664	0.3214602528
1665	0.3201258376
1666	0.3199730298
1667	0.3198230032
1668	0.3191241346
1669	0.3187132009
1670	0.3183234078
1671	0.3179243343
1672	0.3177818638
1673	0.3170813636
1674	0.3169410398
1675	0.3167763869
1676	0.3159789349
1677	0.3156339408
1678	0.3154763865
1679	0.3153220992
1680	0.3139147689
1681	0.312111156
1682	0.3105379776
1683	0.3103822859
1684	0.3102337092
1685	0.3098479419
1686	0.3080374974
1687	0.3072854222
1688	0.306267613
1689	0.3054969276
1690	0.3046466174
1691	0.3038837101
1692	0.3023103684
1693	0.3017888628
1694	0.3009269317
1695	0.2999836397
1696	0.2984380285
1697	0.2978291437
1698	0.2974168681
1699	0.2961834074
1700	0.2948634207
1701	0.2943693837
1702	0.2942302986
1703	0.2927971101
1704	0.2924238234
1705	0.2909466879
1706	0.2897002793
1707	0.2882092731
1708	0.2876147498
1709	0.2868240972
1710	0.2853131025
1711	0.2839439869
1712	0.2837923245
1713	0.283655866
1714	0.2835291736
1715	0.2821500868
1716	0.2817731089
1717	0.2800082132
1718	0.2791630137
1719	0.2791036085
1720	0.2777952114
1721	0.2768681392
1722	0.275643503
1723	0.275584892
1724	0.2745434919
1725	0.2737489649
1726	0.2736117674
1727	0.273554804
1728	0.2727666953
1729	0.2720953599
1730	0.2707625491
1731	0.2701065489
1732	0.2691528933
1733	0.268120825
1734	0.2669978649
1735	0.2660731309
1736	0.2652897209
1737	0.2642162619
1738	0.2630313756
1739	0.2628989499
1740	0.2622457922
1741	0.2612555377
1742	0.26049734
1743	0.2594217296
1744	0.2585453398
1745	0.2567123544
1746	0.256058431
1747	0.2556782771
1748	0.2549549493
1749	0.2538294797
1750	0.2528442467
1751	0.2527136201
1752	0.2523657306
1753	0.2520397071
1754	0.2518832187
1755	0.2514607371
1756	0.250625213
1757	0.249226731
1758	0.2490729442
1759	0.2487546415
1760	0.2480607243
1761	0.2480106776
1762	0.2475407893
1763	0.246784269
1764	0.2462426651
1765	0.2452976111
1766	0.2452485154
1767	0.2438958436
1768	0.2438474663
1769	0.2437367785
1770	0.242587184
1771	0.2424801418
1772	0.241256587
1773	0.2411528162
1774	0.2408856144
1775	0.2405322586
1776	0.2404325492
1777	0.2401442267
1778	0.2398486925
1779	0.2392454677
1780	0.238079999
1781	0.2377910758
1782	0.2365150898
1783	0.235414955
1784	0.2352853213
1785	0.2342162598
1786	0.233648256
1787	0.2327240111
1788	0.2325840981
1789	0.2324896329
1790	0.231688969
1791	0.2315488759
1792	0.2307211517
1793	0.2298364092
1794	0.2291302219
1795	0.2287915474
1796	0.2284604703
1797	0.2276629824
1798	0.2271393194
1799	0.2268152001
1800	0.2262259396
1801	0.2259653917
1802	0.2257129066
1803	0.22528327
1804	0.2251454117
1805	0.2248925656
1806	0.2244403866
1807	0.224317928
1808	0.2234165413
1809	0.2232100544
1810	0.2225093737
1811	0.2218796525
1812	0.2217946596
1813	0.2209601253
1814	0.220622105
1815	0.2205272605
1816	0.2203712076
1817	0.2201478072
1818	0.220021671
1819	0.2197172386
1820	0.219114824
1821	0.2183371675
1822	0.2173251937
1823	0.2167597447
1824	0.2159422219
1825	0.2152399257
1826	0.2146639242
1827	0.2141156163
1828	0.213794962
1829	0.2128572319
1830	0.2124526362
1831	0.211780115
1832	0.2113182399
1833	0.2106214353
1834	0.2098608004
1835	0.2090232942
1836	0.2085792314
1837	0.2082338907
1838	0.2078856086
1839	0.2072203389
1840	0.206103013
1841	0.2056314105
1842	0.2048208347
1843	0.2044416803
1844	0.2033979387
1845	0.2027995821
1846	0.2019553441
1847	0.2016916897
1848	0.2009729975
1849	0.2000933702
1850	0.1995007399
1851	0.1994681269
1852	0.1990230422
1853	0.1987725789
1854	0.1985260383
1855	0.198272316
1856	0.1978629528
1857	0.1978313476
1858	0.1976299339
1859	0.1973870879
1860	0.1965704602
1861	0.1958016408
1862	0.1952188296
1863	0.1943940097
1864	0.1941015198
1865	0.1932060487
1866	0.1927495758
1867	0.1923729019
1868	0.1912283629
1869	0.1901134394
1870	0.1897737509
1871	0.1896804714
1872	0.1887527896
1873	0.1879177952
1874	0.1874049624
1875	0.1868133568
1876	0.1864813026
1877	0.1863409225
1878	0.1863100014
1879	0.1860842457
1880	0.1859346948
1881	0.185634349
1882	0.1853118307
1883	0.184350361
1884	0.1836248731
1885	0.1831947099
1886	0.1823918173
1887	0.1821337895
1888	0.1820300155
1889	0.1812438559
1890	0.180792562
1891	0.1799036835
1892	0.1794755319
1893	0.1784391754
1894	0.1775830463
1895	0.1767522403
1896	0.1761964402
1897	0.1756711169
1898	0.1750042869
1899	0.1743623
1900	0.1733936112
1901	0.1729042694
1902	0.1727014975
1903	0.172618875
1904	0.1724928533
1905	0.1714447863
1906	0.1711992167
1907	0.1705423202
1908	0.1696124686
1909	0.1692293375
1910	0.1689895186
1911	0.1680862437
1912	0.1671004739
1913	0.1662287856
1914	0.1657341095
1915	0.1649583707
1916	0.16470943
1917	0.1641231833
1918	0.1637261971
1919	0.1630198886
1920	0.1626871063
1921	0.1618119449
1922	0.1615122246
1923	0.1614288492
1924	0.1607804526
1925	0.160705753
1926	0.1605892275
1927	0.1604765891
1928	0.1598113557
1929	0.15973543
1930	0.1596606012
1931	0.1589752201
1932	0.1582978082
1933	0.1575886747
1934	0.156951609
1935	0.1564157643
1936	0.1561801363
1937	0.1557111726
1938	0.1552016826
1939	0.155122761
1940	0.154644612
1941	0.1544970207
1942	0.154006969
1943	0.1538503912
1944	0.1533674855
1945	0.1527438149
1946	0.1524578321
1947	0.1519207318
1948	0.1514502094
1949	0.1512242003
1950	0.1510685297
1951	0.1506655997
1952	0.1503565038
1953	0.1499683527
1954	0.1498842689
1955	0.1493129597
1956	0.1491886522
1957	0.1484336809
1958	0.1477252841
1959	0.1469767859
1960	0.1469563654
1961	0.1468879702
1962	0.1462078161
1963	0.1458782421
1964	0.1453338484
1965	0.145314159
1966	0.1448489736
1967	0.144781649
1968	0.1443909878
1969	0.1437652699
1970	0.1435205944
1971	0.1434357998
1972	0.1433425323
1973	0.1427708043
1974	0.142688764
1975	0.1421084682
1976	0.1419422273
1977	0.1418617882
1978	0.1414373483
1979	0.1410441569
1980	0.1409816691
1981	0.140669423
1982	0.1405917158
1983	0.1403088275
1984	0.1402099916
1985	0.1401335523
1986	0.1397776324
1987	0.1394974975
1988	0.1389783411
1989	0.1388561366
1990	0.1386232739
1991	0.1381682688
1992	0.1380960987
1993	0.1373915783
1994	0.1366636408
1995	0.1361104216
1996	0.1354843324
1997	0.1354122611
1998	0.1352190465
1999	0.1347126733
2000	0.1343484159
2001	0.1342922369
2002	0.1342221315
2003	0.1335292305
2004	0.1333591319
2005	0.1331759326
2006	0.1331217732
2007	0.1330472989
2008	0.1327106919
2009	0.1323130619
2010	0.132030104
2011	0.1319651463
2012	0.1319017425
2013	0.1314462285
2014	0.1309348874
2015	0.1307244794
2016	0.1306528591
2017	0.1305865892
2018	0.130251236
2019	0.1298685431
2020	0.1293367045
2021	0.1289479337
2022	0.1282117666
2023	0.1279943105
2024	0.1276507757
2025	0.1274980389
2026	0.1271476223
2027	0.1268358338
2028	0.1264860294
2029	0.1261254015
2030	0.1258049225
2031	0.1254749305
2032	0.1249689849
2033	0.124811514
2034	0.124658165
2035	0.1244475164
2036	0.1238748842
2037	0.1236833929
2038	0.1232687388
2039	0.1228270423
2040	0.1220291347
2041	0.1217073473
2042	0.1210522048
2043	0.1209261936
2044	0.1207807622
2045	0.1205792595
2046	0.1204601221
2047	0.1201717719
2048	0.1199246083
2049	0.1195815171
2050	0.1190791354
2051	0.1186529197
2052	0.118215614
2053	0.1175064556
2054	0.1170688414
2055	0.1164950018
2056	0.1159878549
2057	0.1156129425
2058	0.1149326858
2059	0.1147164685
2060	0.1145866811
2061	0.1144021494
2062	0.1140742157
2063	0.1135750093
2064	0.1132291328
2065	0.1130720123
2066	0.1129614645
2067	0.1128328218
2068	0.1124049755
2069	0.1123223274
2070	0.1120418858
2071	0.1116763941
2072	0.1115296487
2073	0.1113748583
2074	0.1112710859
2075	0.1112366272
2076	0.1111457937
2077	0.1110076595
2078	0.1106087653
2079	0.1101987485
2080	0.1098367003
2081	0.1096547631
2082	0.1090200599
2083	0.1085467564
2084	0.1085172495
2085	0.1084540427
2086	0.1084118948
2087	0.1083339389
2088	0.107984769
2089	0.1077419529
2090	0.1075052151
2091	0.1070437721
2092	0.1064714224
2093	0.1064079327
2094	0.1060122161
2095	0.10554933
2096	0.1055124151
2097	0.1051956108
2098	0.1049593069
