iter	Passed	Remaining
1780	2384	688
1781	2384	686
1782	2385	684
1783	2386	683
1784	2387	682
1785	2390	681
1786	2391	679
1787	2391	678
1788	2392	676
1789	2393	675
1790	2393	673
1791	2395	672
1792	2396	670
1793	2398	669
1794	2399	668
1795	2400	666
1796	2400	665
1797	2401	663
1798	2402	662
1799	2402	660
1800	2402	659
1801	2403	657
1802	2404	656
1803	2405	654
1804	2407	653
1805	2408	652
1806	2408	650
1807	2410	649
1808	2411	647
1809	2412	646
1810	2414	645
1811	2415	643
1812	2416	642
1813	2418	641
1814	2422	640
1815	2422	639
1816	2423	637
1817	2424	636
1818	2427	635
1819	2428	633
1820	2428	632
1821	2433	631
1822	2435	630
1823	2436	629
1824	2436	627
1825	2438	626
1826	2439	624
1827	2440	623
1828	2440	621
1829	2447	622
1830	2450	621
1831	2451	619
1832	2458	619
1833	2461	618
1834	2462	617
1835	2463	615
1836	2465	614
1837	2468	613
1838	2470	612
1839	2473	611
1840	2475	610
1841	2475	608
1842	2477	607
1843	2479	606
1844	2480	604
1845	2481	603
1846	2481	602
1847	2484	600
1848	2485	599
1849	2486	598
1850	2487	596
1851	2488	595
1852	2491	594
1853	2491	592
1854	2492	591
1855	2497	590
1856	2499	589
1857	2501	588
1858	2503	587
1859	2505	585
1860	2507	584
1861	2507	583
1862	2508	581
1863	2509	580
1864	2509	578
1865	2510	577
1866	2511	575
1867	2512	574
1868	2515	573
1869	2516	571
1870	2518	570
1871	2519	569
1872	2519	567
1873	2520	566
1874	2521	564
1875	2522	563
1876	2523	561
1877	2526	561
1878	2527	559
1879	2530	558
1880	2533	557
1881	2536	556
1882	2538	555
1883	2540	554
1884	2541	552
1885	2542	551
1886	2544	550
1887	2545	548
1888	2546	547
1889	2550	546
1890	2551	545
1891	2552	543
1892	2552	542
1893	2553	540
1894	2553	539
1895	2555	537
1896	2557	536
1897	2558	535
1898	2562	534
1899	2564	533
1900	2564	531
1901	2568	530
1902	2570	529
1903	2573	528
1904	2574	526
1905	2574	525
1906	2575	523
1907	2577	522
1908	2579	521
1909	2579	520
1910	2580	518
1911	2581	517
1912	2586	516
1913	2587	515
1914	2587	513
1915	2589	512
1916	2590	510
1917	2593	509
1918	2593	508
1919	2594	506
1920	2596	505
1921	2597	504
1922	2597	502
1923	2599	501
1924	2599	499
1925	2600	498
1926	2601	496
1927	2603	495
1928	2607	494
1929	2608	493
1930	2611	492
1931	2612	490
1932	2614	489
1933	2616	488
1934	2617	487
1935	2620	485
1936	2621	484
1937	2622	483
1938	2623	481
1939	2629	481
1940	2632	480
1941	2638	479
1942	2641	478
1943	2643	477
1944	2644	475
1945	2645	474
1946	2648	473
1947	2652	472
1948	2653	471
1949	2655	469
1950	2656	468
1951	2658	467
1952	2669	467
1953	2675	466
1954	2689	467
1955	2698	467
1956	2706	467
1957	2707	465
1958	2708	464
1959	2709	463
1960	2709	461
1961	2711	460
1962	2712	458
1963	2719	458
1964	2722	457
1965	2723	455
1966	2725	454
1967	2726	453
1968	2727	451
1969	2727	450
1970	2729	448
1971	2730	447
1972	2731	445
1973	2732	444
1974	2733	442
1975	2734	441
1976	2736	440
1977	2736	438
1978	2740	437
1979	2742	436
1980	2743	434
1981	2744	433
1982	2746	432
1983	2748	430
1984	2749	429
1985	2750	427
1986	2752	426
1987	2754	425
1988	2754	423
1989	2755	422
1990	2756	420
1991	2757	419
1992	2757	417
1993	2759	416
1994	2761	415
1995	2761	413
1996	2763	412
1997	2765	411
1998	2766	409
1999	2768	408
2000	2769	406
2001	2769	405
2002	2772	404
2003	2772	402
2004	2774	401
2005	2775	399
2006	2776	398
2007	2777	396
2008	2777	395
2009	2778	393
2010	2779	392
2011	2782	391
2012	2783	389
2013	2786	388
2014	2787	387
2015	2788	385
2016	2789	384
2017	2790	382
2018	2791	381
2019	2796	380
2020	2797	379
2021	2800	378
2022	2801	376
2023	2802	375
2024	2803	373
2025	2804	372
2026	2805	370
2027	2809	369
2028	2809	368
2029	2811	367
2030	2814	365
2031	2815	364
2032	2817	363
2033	2821	362
2034	2822	360
2035	2823	359
2036	2823	357
2037	2824	356
2038	2826	354
2039	2828	353
2040	2829	352
2041	2830	350
2042	2832	349
2043	2836	348
2044	2838	346
2045	2839	345
2046	2842	344
2047	2842	342
2048	2845	341
2049	2846	340
2050	2846	338
2051	2847	337
2052	2848	335
2053	2848	334
2054	2849	332
2055	2850	331
2056	2851	329
2057	2852	328
2058	2853	327
2059	2854	325
2060	2855	324
2061	2856	322
2062	2856	321
2063	2859	320
2064	2860	318
2065	2861	317
2066	2864	315
2067	2864	314
2068	2865	312
2069	2866	311
2070	2867	310
2071	2869	308
2072	2870	307
2073	2871	305
2074	2872	304
2075	2872	303
2076	2873	301
2077	2873	300
2078	2874	298
2079	2874	297
2080	2875	295
2081	2875	294
2082	2876	292
2083	2877	291
2084	2878	289
2085	2879	288
2086	2880	287
2087	2880	285
2088	2881	284
2089	2881	282
2090	2883	281
2091	2885	279
2092	2886	278
2093	2886	277
2094	2887	275
2095	2887	274
2096	2888	272
2097	2889	271
2098	2890	269
2099	2891	268
2100	2891	267
2101	2892	265
2102	2894	264
2103	2895	262
2104	2895	261
2105	2896	259
2106	2897	258
2107	2897	257
2108	2898	255
2109	2898	254
2110	2899	252
2111	2899	251
2112	2900	249
2113	2901	248
2114	2902	246
2115	2903	245
2116	2904	244
2117	2905	242
2118	2905	241
2119	2906	239
2120	2907	238
2121	2907	237
2122	2908	235
2123	2909	234
2124	2910	232
2125	2912	231
2126	2912	230
2127	2913	228
2128	2916	227
2129	2916	225
2130	2918	224
2131	2920	223
2132	2922	221
2133	2923	220
2134	2923	219
2135	2925	217
2136	2925	216
2137	2931	215
2138	2934	214
2139	2939	212
2140	2941	211
2141	2941	210
2142	2942	208
2143	2943	207
2144	2945	205
2145	2949	204
2146	2950	203
2147	2951	201
2148	2952	200
2149	2954	199
2150	2955	197
2151	2956	196
2152	2957	195
2153	2958	193
2154	2962	192
2155	2964	191
2156	2965	189
2157	2966	188
2158	2967	186
2159	2968	185
2160	2970	184
2161	2971	182
2162	2973	181
2163	2975	180
2164	2975	178
2165	2982	177
2166	2984	176
2167	2986	174
2168	2987	173
2169	2988	172
2170	2989	170
2171	2993	169
2172	2994	168
2173	2996	166
2174	2998	165
2175	3003	164
2176	3004	162
2177	3005	161
2178	3006	160
2179	3013	158
2180	3014	157
2181	3018	156
2182	3019	154
2183	3020	153
2184	3022	152
2185	3025	150
2186	3027	149
2187	3028	148
2188	3029	146
2189	3030	145
2190	3031	143
2191	3033	142
2192	3034	141
2193	3036	139
2194	3037	138
2195	3038	136
2196	3040	135
2197	3041	134
2198	3043	132
2199	3044	131
2200	3046	130
2201	3048	128
2202	3050	127
2203	3052	126
2204	3052	124
2205	3054	123
2206	3055	121
2207	3056	120
2208	3058	119
2209	3061	117
2210	3063	116
2211	3065	115
2212	3066	113
2213	3069	112
2214	3069	110
2215	3070	109
2216	3071	108
2217	3071	106
2218	3072	105
2219	3072	103
2220	3073	102
2221	3074	101
2222	3075	99
2223	3076	98
2224	3077	96
2225	3080	95
2226	3082	94
2227	3083	92
2228	3085	91
2229	3085	89
2230	3086	88
2231	3088	87
2232	3089	85
2233	3091	84
2234	3092	83
2235	3093	81
2236	3094	80
2237	3094	78
2238	3095	77
2239	3096	76
2240	3098	74
2241	3099	73
2242	3101	71
2243	3103	70
2244	3104	69
2245	3109	67
2246	3114	66
2247	3115	65
2248	3116	63
2249	3118	62
2250	3119	60
2251	3122	59
2252	3123	58
2253	3127	56
2254	3134	55
2255	3137	54
2256	3137	52
2257	3138	51
2258	3141	50
2259	3146	48
2260	3148	47
2261	3150	45
2262	3151	44
2263	3153	43
2264	3154	41
2265	3155	40
2266	3156	38
2267	3157	37
2268	3159	36
2269	3160	34
2270	3162	33
2271	3167	32
2272	3167	30
2273	3168	29
2274	3170	27
2275	3171	26
2276	3173	25
2277	3174	23
2278	3174	22
2279	3175	20
2280	3175	19
2281	3176	18
2282	3177	16
2283	3178	15
2284	3179	13
2285	3179	12
2286	3180	11
2287	3182	9
2288	3183	8
2289	3184	6
2290	3186	5
2291	3186	4
2292	3187	2
2293	3188	1
2294	3189	0
